date,product,category,qty,price
2025-01-10,Papel Higienico x4,Aseo,1,9589.29
2025-01-10,Queso Campesino 250g,Lacteos,8,6317.06
2025-01-10,Sal 500g,Despensa,1,1811.06
2025-01-10,Yogurt Fresa 200ml,Lacteos,3,2515.39
2025-01-11,Aceite 1L,Despensa,3,16055.94
2025-01-11,Agua 600ml,Bebidas,10,2102.72
2025-01-11,Arroz 1kg,Despensa,2,4515.1
2025-01-11,Azucar 1kg,Despensa,3,4946.48
2025-01-11,Bebida Energetica 250ml,Bebidas,4,4599.66
2025-01-11,Cafe Molido 250g,Despensa,3,9434.35
2025-01-11,Cerveza Sixpack,Bebidas,4,14709.31
2025-01-11,Chitos 40g,Snacks,6,2574.56
2025-01-11,Chocolate 250g,Despensa,3,8334.7
2025-01-11,Detergente 500g,Aseo,2,6959.43
2025-01-11,Frijol 500g,Granos,1,5414.92
2025-01-11,Galletas Chocolate,Snacks,4,3517.71
2025-01-11,Gaseosa Cola 400ml,Bebidas,19,3008.36
2025-01-11,Gaseosa Manzana 400ml,Bebidas,6,2762.59
2025-01-11,Harina Trigo 1kg,Despensa,1,4233.23
2025-01-11,Huevos x30,Despensa,7,15919.09
2025-01-11,Jugo Mango 300ml,Bebidas,4,3207.73
2025-01-11,Leche Entera 900ml,Lacteos,10,4318.77
2025-01-11,Lenteja 500g,Granos,2,4915.03
2025-01-11,Mani 50g,Snacks,8,3114.58
2025-01-11,Pan Blandito x5,Panaderia,5,3212.85
2025-01-11,Pan Tajado 500g,Panaderia,5,6330.3
2025-01-11,Papas 30g,Snacks,11,2540.22
2025-01-11,Queso Campesino 250g,Lacteos,3,7788.69
2025-01-11,Sal 500g,Despensa,10,1595.32
2025-01-11,Yogurt Fresa 200ml,Lacteos,9,2612.28
2025-01-12,Aceite 1L,Despensa,1,15178.92
2025-01-12,Agua 600ml,Bebidas,8,2127.33
2025-01-12,Arroz 1kg,Despensa,5,4575.03
2025-01-12,Azucar 1kg,Despensa,6,4700.99
2025-01-12,Bebida Energetica 250ml,Bebidas,3,4551.24
2025-01-12,Cafe Molido 250g,Despensa,4,8796.31
2025-01-12,Cerveza Sixpack,Bebidas,6,14167.52
2025-01-12,Chitos 40g,Snacks,7,2591.58
2025-01-12,Detergente 500g,Aseo,4,6816.56
2025-01-12,Frijol 500g,Granos,1,5475.89
2025-01-12,Galletas Chocolate,Snacks,5,3646.14
2025-01-12,Gaseosa Cola 400ml,Bebidas,15,3008.91
2025-01-12,Gaseosa Manzana 400ml,Bebidas,17,2867.98
2025-01-12,Harina Trigo 1kg,Despensa,3,4262.44
2025-01-12,Huevos x30,Despensa,3,17475.95
2025-01-12,Jugo Mango 300ml,Bebidas,10,3160.96
2025-01-12,Leche Entera 900ml,Lacteos,12,3925.41
2025-01-12,Lenteja 500g,Granos,3,5071.93
2025-01-12,Mani 50g,Snacks,6,2997.13
2025-01-12,Pan Blandito x5,Panaderia,5,3306.35
2025-01-12,Pan Tajado 500g,Panaderia,3,5980.04
2025-01-12,Papas 30g,Snacks,15,2325.0
2025-01-12,Papel Higienico x4,Aseo,1,8912.27
2025-01-12,Queso Campesino 250g,Lacteos,3,7601.19
2025-01-12,Yogurt Fresa 200ml,Lacteos,5,2649.42
2025-01-13,Aceite 1L,Despensa,1,15918.56
2025-01-13,Agua 600ml,Bebidas,9,2048.05
2025-01-13,Arroz 1kg,Despensa,6,4642.58
2025-01-13,Azucar 1kg,Despensa,4,4763.77
2025-01-13,Bebida Energetica 250ml,Bebidas,1,4559.2
2025-01-13,Cafe Molido 250g,Despensa,3,9248.82
2025-01-13,Cerveza Sixpack,Bebidas,4,14686.07
2025-01-13,Chocolate 250g,Despensa,2,8531.29
2025-01-13,Detergente 500g,Aseo,2,6544.49
2025-01-13,Frijol 500g,Granos,2,5266.73
2025-01-13,Galletas Chocolate,Snacks,7,3504.75
2025-01-13,Gaseosa Cola 400ml,Bebidas,12,2790.73
2025-01-13,Gaseosa Manzana 400ml,Bebidas,10,2807.94
2025-01-13,Harina Trigo 1kg,Despensa,2,4238.87
2025-01-13,Huevos x30,Despensa,1,15820.71
2025-01-13,Jabon Barra,Aseo,2,3102.12
2025-01-13,Jugo Mango 300ml,Bebidas,7,3433.83
2025-01-13,Leche Entera 900ml,Lacteos,6,4245.7
2025-01-13,Lenteja 500g,Granos,3,4734.79
2025-01-13,Mani 50g,Snacks,3,3112.05
2025-01-13,Pan Blandito x5,Panaderia,1,3237.38
2025-01-13,Pan Tajado 500g,Panaderia,1,5888.63
2025-01-13,Papas 30g,Snacks,6,2710.02
2025-01-13,Papel Higienico x4,Aseo,3,9036.21
2025-01-13,Queso Campesino 250g,Lacteos,6,8186.45
2025-01-13,Sal 500g,Despensa,1,1982.71
2025-01-13,Yogurt Fresa 200ml,Lacteos,6,2440.27
2025-01-14,Aceite 1L,Despensa,6,16291.07
2025-01-14,Agua 600ml,Bebidas,8,2267.77
2025-01-14,Arroz 1kg,Despensa,5,4643.55
2025-01-14,Azucar 1kg,Despensa,2,5043.35
2025-01-14,Bebida Energetica 250ml,Bebidas,5,4600.81
2025-01-14,Cafe Molido 250g,Despensa,1,9028.95
2025-01-14,Cerveza Sixpack,Bebidas,2,14376.18
2025-01-14,Chitos 40g,Snacks,2,2869.45
2025-01-14,Frijol 500g,Granos,3,5408.98
2025-01-14,Galletas Chocolate,Snacks,6,3613.7
2025-01-14,Gaseosa Cola 400ml,Bebidas,10,2987.42
2025-01-14,Gaseosa Manzana 400ml,Bebidas,9,2703.22
2025-01-14,Harina Trigo 1kg,Despensa,4,4086.9
2025-01-14,Huevos x30,Despensa,8,14677.41
2025-01-14,Jabon Barra,Aseo,3,3396.72
2025-01-14,Jugo Mango 300ml,Bebidas,5,3281.09
2025-01-14,Leche Entera 900ml,Lacteos,3,4134.42
2025-01-14,Lenteja 500g,Granos,1,4813.46
2025-01-14,Mani 50g,Snacks,10,3105.82
2025-01-14,Pan Blandito x5,Panaderia,1,3212.26
2025-01-14,Pan Tajado 500g,Panaderia,4,5621.2
2025-01-14,Papas 30g,Snacks,9,2632.25
2025-01-14,Papel Higienico x4,Aseo,1,9287.2
2025-01-14,Queso Campesino 250g,Lacteos,1,7864.83
2025-01-14,Sal 500g,Despensa,3,1988.92
2025-01-14,Yogurt Fresa 200ml,Lacteos,6,2444.3
2025-01-15,Aceite 1L,Despensa,3,15881.48
2025-01-15,Agua 600ml,Bebidas,8,2101.18
2025-01-15,Arroz 1kg,Despensa,6,4780.19
2025-01-15,Azucar 1kg,Despensa,7,4749.58
2025-01-15,Bebida Energetica 250ml,Bebidas,3,4304.31
2025-01-15,Cafe Molido 250g,Despensa,1,8136.22
2025-01-15,Cerveza Sixpack,Bebidas,2,15474.82
2025-01-15,Chitos 40g,Snacks,5,2813.1
2025-01-15,Detergente 500g,Aseo,2,6629.65
2025-01-15,Frijol 500g,Granos,1,5302.15
2025-01-15,Galletas Chocolate,Snacks,6,3715.57
2025-01-15,Gaseosa Cola 400ml,Bebidas,5,2887.27
2025-01-15,Gaseosa Manzana 400ml,Bebidas,21,2401.58
2025-01-15,Harina Trigo 1kg,Despensa,3,4204.61
2025-01-15,Huevos x30,Despensa,3,16536.1
2025-01-15,Jabon Barra,Aseo,2,3159.5
2025-01-15,Jugo Mango 300ml,Bebidas,12,3428.11
2025-01-15,Leche Entera 900ml,Lacteos,7,4300.68
2025-01-15,Lenteja 500g,Granos,1,5123.14
2025-01-15,Mani 50g,Snacks,3,3015.91
2025-01-15,Pan Blandito x5,Panaderia,5,3069.88
2025-01-15,Pan Tajado 500g,Panaderia,8,5930.08
2025-01-15,Papas 30g,Snacks,2,2516.84
2025-01-15,Papel Higienico x4,Aseo,3,9258.12
2025-01-15,Queso Campesino 250g,Lacteos,3,7933.27
2025-01-15,Sal 500g,Despensa,7,1931.87
2025-01-15,Yogurt Fresa 200ml,Lacteos,9,2763.69
2025-01-16,Aceite 1L,Despensa,3,15954.56
2025-01-16,Agua 600ml,Bebidas,7,2156.07
2025-01-16,Arroz 1kg,Despensa,6,4566.78
2025-01-16,Azucar 1kg,Despensa,3,5130.28
2025-01-16,Bebida Energetica 250ml,Bebidas,2,4520.47
2025-01-16,Cafe Molido 250g,Despensa,5,9039.06
2025-01-16,Cerveza Sixpack,Bebidas,4,14827.33
2025-01-16,Chitos 40g,Snacks,1,2649.37
2025-01-16,Chocolate 250g,Despensa,1,8869.21
2025-01-16,Frijol 500g,Granos,1,5402.44
2025-01-16,Galletas Chocolate,Snacks,4,3758.38
2025-01-16,Gaseosa Cola 400ml,Bebidas,9,2374.98
2025-01-16,Gaseosa Manzana 400ml,Bebidas,16,3015.12
2025-01-16,Harina Trigo 1kg,Despensa,3,4072.05
2025-01-16,Huevos x30,Despensa,5,16532.06
2025-01-16,Jabon Barra,Aseo,1,3194.49
2025-01-16,Jugo Mango 300ml,Bebidas,6,3338.73
2025-01-16,Leche Entera 900ml,Lacteos,10,4239.35
2025-01-16,Lenteja 500g,Granos,3,4778.19
2025-01-16,Mani 50g,Snacks,4,3085.85
2025-01-16,Pan Blandito x5,Panaderia,11,2873.46
2025-01-16,Pan Tajado 500g,Panaderia,4,5881.32
2025-01-16,Papas 30g,Snacks,9,2625.71
2025-01-16,Papel Higienico x4,Aseo,1,9023.85
2025-01-16,Queso Campesino 250g,Lacteos,4,8182.46
2025-01-16,Sal 500g,Despensa,2,1829.27
2025-01-16,Yogurt Fresa 200ml,Lacteos,8,2351.75
2025-01-17,Aceite 1L,Despensa,2,16159.64
2025-01-17,Agua 600ml,Bebidas,6,2051.13
2025-01-17,Arroz 1kg,Despensa,6,5122.04
2025-01-17,Azucar 1kg,Despensa,4,4794.86
2025-01-17,Bebida Energetica 250ml,Bebidas,6,3732.34
2025-01-17,Cafe Molido 250g,Despensa,2,9918.23
2025-01-17,Cerveza Sixpack,Bebidas,7,14809.35
2025-01-17,Chitos 40g,Snacks,7,2585.82
2025-01-17,Detergente 500g,Aseo,1,6849.21
2025-01-17,Frijol 500g,Granos,1,5168.72
2025-01-17,Galletas Chocolate,Snacks,2,3738.88
2025-01-17,Gaseosa Cola 400ml,Bebidas,15,2965.4
2025-01-17,Gaseosa Manzana 400ml,Bebidas,12,2838.78
2025-01-17,Harina Trigo 1kg,Despensa,3,4240.38
2025-01-17,Jabon Barra,Aseo,1,3300.1
2025-01-17,Jugo Mango 300ml,Bebidas,19,3086.66
2025-01-17,Leche Entera 900ml,Lacteos,5,4144.78
2025-01-17,Lenteja 500g,Granos,5,5088.73
2025-01-17,Mani 50g,Snacks,2,3030.58
2025-01-17,Pan Blandito x5,Panaderia,5,3265.05
2025-01-17,Pan Tajado 500g,Panaderia,11,5136.99
2025-01-17,Papas 30g,Snacks,11,2642.96
2025-01-17,Papel Higienico x4,Aseo,2,9490.74
2025-01-17,Queso Campesino 250g,Lacteos,7,7693.78
2025-01-17,Sal 500g,Despensa,3,1813.09
2025-01-17,Yogurt Fresa 200ml,Lacteos,10,2602.56
2025-01-18,Aceite 1L,Despensa,1,15938.24
2025-01-18,Agua 600ml,Bebidas,6,2028.98
2025-01-18,Arroz 1kg,Despensa,2,4702.04
2025-01-18,Azucar 1kg,Despensa,5,4898.21
2025-01-18,Bebida Energetica 250ml,Bebidas,3,4573.06
2025-01-18,Cerveza Sixpack,Bebidas,11,14907.28
2025-01-18,Chitos 40g,Snacks,8,2655.96
2025-01-18,Chocolate 250g,Despensa,1,8275.93
2025-01-18,Detergente 500g,Aseo,3,6741.8
2025-01-18,Frijol 500g,Granos,2,5023.26
2025-01-18,Galletas Chocolate,Snacks,6,3432.57
2025-01-18,Gaseosa Cola 400ml,Bebidas,16,2949.67
2025-01-18,Gaseosa Manzana 400ml,Bebidas,16,2679.79
2025-01-18,Huevos x30,Despensa,2,16902.9
2025-01-18,Jugo Mango 300ml,Bebidas,10,3238.6
2025-01-18,Leche Entera 900ml,Lacteos,7,4181.29
2025-01-18,Mani 50g,Snacks,4,2999.37
2025-01-18,Pan Blandito x5,Panaderia,5,3129.59
2025-01-18,Pan Tajado 500g,Panaderia,4,5691.32
2025-01-18,Papas 30g,Snacks,9,2615.85
2025-01-18,Queso Campesino 250g,Lacteos,5,6548.04
2025-01-18,Sal 500g,Despensa,3,1856.66
2025-01-18,Yogurt Fresa 200ml,Lacteos,8,2097.37
2025-01-19,Aceite 1L,Despensa,2,14863.61
2025-01-19,Agua 600ml,Bebidas,19,1799.53
2025-01-19,Arroz 1kg,Despensa,7,4827.75
2025-01-19,Azucar 1kg,Despensa,5,4630.63
2025-01-19,Bebida Energetica 250ml,Bebidas,3,4660.04
2025-01-19,Cafe Molido 250g,Despensa,4,9168.16
2025-01-19,Cerveza Sixpack,Bebidas,6,14238.75
2025-01-19,Chitos 40g,Snacks,7,2687.49
2025-01-19,Chocolate 250g,Despensa,1,8512.02
2025-01-19,Detergente 500g,Aseo,4,6842.91
2025-01-19,Frijol 500g,Granos,1,5232.38
2025-01-19,Galletas Chocolate,Snacks,4,3432.94
2025-01-19,Gaseosa Cola 400ml,Bebidas,18,2844.77
2025-01-19,Gaseosa Manzana 400ml,Bebidas,9,2938.53
2025-01-19,Harina Trigo 1kg,Despensa,3,4304.13
2025-01-19,Jabon Barra,Aseo,3,3133.55
2025-01-19,Jugo Mango 300ml,Bebidas,6,3354.72
2025-01-19,Leche Entera 900ml,Lacteos,11,4172.51
2025-01-19,Lenteja 500g,Granos,1,5026.25
2025-01-19,Mani 50g,Snacks,5,2804.72
2025-01-19,Pan Blandito x5,Panaderia,4,3050.5
2025-01-19,Pan Tajado 500g,Panaderia,7,6075.94
2025-01-19,Papas 30g,Snacks,12,2510.07
2025-01-19,Papel Higienico x4,Aseo,1,9582.51
2025-01-19,Queso Campesino 250g,Lacteos,1,7515.82
2025-01-19,Sal 500g,Despensa,2,1906.88
2025-01-19,Yogurt Fresa 200ml,Lacteos,8,2558.32
2025-01-20,Aceite 1L,Despensa,4,15869.39
2025-01-20,Agua 600ml,Bebidas,8,2089.49
2025-01-20,Arroz 1kg,Despensa,6,4658.02
2025-01-20,Azucar 1kg,Despensa,4,4734.3
2025-01-20,Bebida Energetica 250ml,Bebidas,2,4531.12
2025-01-20,Cafe Molido 250g,Despensa,1,8738.23
2025-01-20,Cerveza Sixpack,Bebidas,7,14578.85
2025-01-20,Chitos 40g,Snacks,7,2763.78
2025-01-20,Chocolate 250g,Despensa,2,8809.06
2025-01-20,Detergente 500g,Aseo,5,6148.2
2025-01-20,Frijol 500g,Granos,2,5005.24
2025-01-20,Galletas Chocolate,Snacks,6,3594.75
2025-01-20,Gaseosa Cola 400ml,Bebidas,12,2993.96
2025-01-20,Gaseosa Manzana 400ml,Bebidas,4,2891.51
2025-01-20,Huevos x30,Despensa,3,16302.2
2025-01-20,Jabon Barra,Aseo,6,3237.29
2025-01-20,Jugo Mango 300ml,Bebidas,12,3311.38
2025-01-20,Leche Entera 900ml,Lacteos,7,4110.99
2025-01-20,Lenteja 500g,Granos,4,4920.18
2025-01-20,Mani 50g,Snacks,3,3027.33
2025-01-20,Pan Blandito x5,Panaderia,5,3082.51
2025-01-20,Pan Tajado 500g,Panaderia,6,5520.35
2025-01-20,Papas 30g,Snacks,10,2723.82
2025-01-20,Papel Higienico x4,Aseo,1,9250.97
2025-01-20,Queso Campesino 250g,Lacteos,4,8126.37
2025-01-20,Sal 500g,Despensa,1,1866.0
2025-01-20,Yogurt Fresa 200ml,Lacteos,7,2579.32
2025-01-21,Aceite 1L,Despensa,3,14545.44
2025-01-21,Agua 600ml,Bebidas,9,1977.87
2025-01-21,Arroz 1kg,Despensa,4,4516.75
2025-01-21,Azucar 1kg,Despensa,2,4660.08
2025-01-21,Bebida Energetica 250ml,Bebidas,7,4650.43
2025-01-21,Cafe Molido 250g,Despensa,1,8983.66
2025-01-21,Cerveza Sixpack,Bebidas,3,14040.19
2025-01-21,Chitos 40g,Snacks,2,2648.49
2025-01-21,Chocolate 250g,Despensa,3,8363.62
2025-01-21,Detergente 500g,Aseo,2,6722.4
2025-01-21,Frijol 500g,Granos,4,5111.18
2025-01-21,Galletas Chocolate,Snacks,2,3689.26
2025-01-21,Gaseosa Cola 400ml,Bebidas,14,2921.8
2025-01-21,Gaseosa Manzana 400ml,Bebidas,13,2807.81
2025-01-21,Harina Trigo 1kg,Despensa,1,4449.23
2025-01-21,Huevos x30,Despensa,4,16839.86
2025-01-21,Jabon Barra,Aseo,1,3257.12
2025-01-21,Jugo Mango 300ml,Bebidas,6,3453.92
2025-01-21,Leche Entera 900ml,Lacteos,18,3846.71
2025-01-21,Lenteja 500g,Granos,2,4158.33
2025-01-21,Mani 50g,Snacks,2,3019.43
2025-01-21,Pan Blandito x5,Panaderia,5,3230.07
2025-01-21,Pan Tajado 500g,Panaderia,5,5749.84
2025-01-21,Papas 30g,Snacks,10,2711.66
2025-01-21,Papel Higienico x4,Aseo,1,9460.69
2025-01-21,Queso Campesino 250g,Lacteos,1,7288.53
2025-01-21,Sal 500g,Despensa,1,1985.62
2025-01-21,Yogurt Fresa 200ml,Lacteos,7,2422.96
2025-01-22,Aceite 1L,Despensa,5,15478.43
2025-01-22,Agua 600ml,Bebidas,5,1941.68
2025-01-22,Arroz 1kg,Despensa,5,4674.78
2025-01-22,Azucar 1kg,Despensa,2,4563.87
2025-01-22,Bebida Energetica 250ml,Bebidas,3,3707.47
2025-01-22,Cafe Molido 250g,Despensa,4,9361.46
2025-01-22,Cerveza Sixpack,Bebidas,4,14915.5
2025-01-22,Chitos 40g,Snacks,7,2220.24
2025-01-22,Detergente 500g,Aseo,4,6654.12
2025-01-22,Frijol 500g,Granos,2,5168.4
2025-01-22,Galletas Chocolate,Snacks,5,3640.0
2025-01-22,Gaseosa Cola 400ml,Bebidas,12,2762.76
2025-01-22,Gaseosa Manzana 400ml,Bebidas,12,2813.41
2025-01-22,Huevos x30,Despensa,5,15618.38
2025-01-22,Jugo Mango 300ml,Bebidas,11,3066.48
2025-01-22,Leche Entera 900ml,Lacteos,3,4306.57
2025-01-22,Lenteja 500g,Granos,1,4955.19
2025-01-22,Mani 50g,Snacks,6,3010.66
2025-01-22,Pan Blandito x5,Panaderia,2,3049.9
2025-01-22,Pan Tajado 500g,Panaderia,1,6131.51
2025-01-22,Papas 30g,Snacks,14,2608.34
2025-01-22,Papel Higienico x4,Aseo,2,9512.55
2025-01-22,Queso Campesino 250g,Lacteos,6,6744.08
2025-01-22,Sal 500g,Despensa,4,1942.28
2025-01-22,Yogurt Fresa 200ml,Lacteos,9,2556.15
2025-01-23,Aceite 1L,Despensa,1,15222.54
2025-01-23,Agua 600ml,Bebidas,8,2158.27
2025-01-23,Azucar 1kg,Despensa,6,4546.73
2025-01-23,Bebida Energetica 250ml,Bebidas,8,3992.74
2025-01-23,Cafe Molido 250g,Despensa,3,9360.44
2025-01-23,Cerveza Sixpack,Bebidas,5,15347.39
2025-01-23,Chitos 40g,Snacks,5,2665.26
2025-01-23,Chocolate 250g,Despensa,3,7221.86
2025-01-23,Detergente 500g,Aseo,1,6692.66
2025-01-23,Frijol 500g,Granos,2,5025.11
2025-01-23,Galletas Chocolate,Snacks,5,3459.69
2025-01-23,Gaseosa Cola 400ml,Bebidas,11,2903.7
2025-01-23,Gaseosa Manzana 400ml,Bebidas,10,2741.41
2025-01-23,Harina Trigo 1kg,Despensa,2,4270.81
2025-01-23,Huevos x30,Despensa,5,16820.86
2025-01-23,Jabon Barra,Aseo,2,3338.7
2025-01-23,Jugo Mango 300ml,Bebidas,10,2821.8
2025-01-23,Leche Entera 900ml,Lacteos,4,3884.79
2025-01-23,Mani 50g,Snacks,6,2661.25
2025-01-23,Pan Blandito x5,Panaderia,1,3153.27
2025-01-23,Papas 30g,Snacks,7,2735.37
2025-01-23,Queso Campesino 250g,Lacteos,4,7417.33
2025-01-23,Sal 500g,Despensa,2,1874.88
2025-01-23,Yogurt Fresa 200ml,Lacteos,5,2743.13
2025-01-24,Aceite 1L,Despensa,2,16406.32
2025-01-24,Agua 600ml,Bebidas,9,1954.05
2025-01-24,Arroz 1kg,Despensa,10,4803.31
2025-01-24,Azucar 1kg,Despensa,4,3895.26
2025-01-24,Bebida Energetica 250ml,Bebidas,3,4164.33
2025-01-24,Cerveza Sixpack,Bebidas,12,12281.81
2025-01-24,Chitos 40g,Snacks,6,2781.88
2025-01-24,Chocolate 250g,Despensa,1,8266.48
2025-01-24,Detergente 500g,Aseo,4,6476.34
2025-01-24,Frijol 500g,Granos,2,5796.39
2025-01-24,Galletas Chocolate,Snacks,7,3519.38
2025-01-24,Gaseosa Cola 400ml,Bebidas,9,2714.49
2025-01-24,Gaseosa Manzana 400ml,Bebidas,8,2809.47
2025-01-24,Harina Trigo 1kg,Despensa,2,4012.98
2025-01-24,Huevos x30,Despensa,1,16907.58
2025-01-24,Jabon Barra,Aseo,1,3090.44
2025-01-24,Jugo Mango 300ml,Bebidas,14,3323.18
2025-01-24,Leche Entera 900ml,Lacteos,6,4326.98
2025-01-24,Mani 50g,Snacks,9,3081.66
2025-01-24,Pan Blandito x5,Panaderia,8,3229.81
2025-01-24,Pan Tajado 500g,Panaderia,7,5869.75
2025-01-24,Papas 30g,Snacks,7,2547.41
2025-01-24,Papel Higienico x4,Aseo,3,8947.96
2025-01-24,Queso Campesino 250g,Lacteos,6,8235.5
2025-01-24,Sal 500g,Despensa,3,1883.91
2025-01-24,Yogurt Fresa 200ml,Lacteos,8,2439.3
2025-01-25,Aceite 1L,Despensa,1,16795.7
2025-01-25,Agua 600ml,Bebidas,9,2037.08
2025-01-25,Arroz 1kg,Despensa,4,4839.16
2025-01-25,Bebida Energetica 250ml,Bebidas,5,4380.05
2025-01-25,Cafe Molido 250g,Despensa,4,8859.94
2025-01-25,Cerveza Sixpack,Bebidas,6,15018.59
2025-01-25,Chitos 40g,Snacks,7,2494.3
2025-01-25,Chocolate 250g,Despensa,2,8320.68
2025-01-25,Detergente 500g,Aseo,1,6546.25
2025-01-25,Galletas Chocolate,Snacks,9,3729.28
2025-01-25,Gaseosa Cola 400ml,Bebidas,16,2926.51
2025-01-25,Gaseosa Manzana 400ml,Bebidas,17,2723.03
2025-01-25,Harina Trigo 1kg,Despensa,2,4161.13
2025-01-25,Huevos x30,Despensa,2,17527.92
2025-01-25,Jabon Barra,Aseo,1,3238.49
2025-01-25,Jugo Mango 300ml,Bebidas,10,3257.54
2025-01-25,Leche Entera 900ml,Lacteos,8,4327.92
2025-01-25,Lenteja 500g,Granos,1,4799.35
2025-01-25,Mani 50g,Snacks,5,2787.16
2025-01-25,Pan Blandito x5,Panaderia,8,3185.94
2025-01-25,Pan Tajado 500g,Panaderia,1,6033.64
2025-01-25,Papas 30g,Snacks,7,2631.67
2025-01-25,Papel Higienico x4,Aseo,2,8771.77
2025-01-25,Queso Campesino 250g,Lacteos,5,8063.86
2025-01-25,Yogurt Fresa 200ml,Lacteos,9,2551.15
2025-01-26,Aceite 1L,Despensa,1,16371.97
2025-01-26,Agua 600ml,Bebidas,9,2247.4
2025-01-26,Arroz 1kg,Despensa,3,5087.21
2025-01-26,Azucar 1kg,Despensa,3,4932.08
2025-01-26,Bebida Energetica 250ml,Bebidas,3,4339.08
2025-01-26,Cafe Molido 250g,Despensa,1,9174.19
2025-01-26,Chitos 40g,Snacks,5,2717.01
2025-01-26,Chocolate 250g,Despensa,1,8499.33
2025-01-26,Detergente 500g,Aseo,2,6861.1
2025-01-26,Frijol 500g,Granos,1,5007.23
2025-01-26,Galletas Chocolate,Snacks,4,3605.86
2025-01-26,Gaseosa Cola 400ml,Bebidas,11,2892.81
2025-01-26,Gaseosa Manzana 400ml,Bebidas,9,2829.44
2025-01-26,Harina Trigo 1kg,Despensa,2,3987.04
2025-01-26,Huevos x30,Despensa,7,13995.98
2025-01-26,Jabon Barra,Aseo,1,3299.41
2025-01-26,Jugo Mango 300ml,Bebidas,8,3182.37
2025-01-26,Leche Entera 900ml,Lacteos,7,4054.81
2025-01-26,Lenteja 500g,Granos,3,5191.7
2025-01-26,Mani 50g,Snacks,3,2949.31
2025-01-26,Pan Blandito x5,Panaderia,6,2745.35
2025-01-26,Pan Tajado 500g,Panaderia,6,5676.49
2025-01-26,Papas 30g,Snacks,16,2470.19
2025-01-26,Papel Higienico x4,Aseo,1,7322.39
2025-01-26,Queso Campesino 250g,Lacteos,2,7068.64
2025-01-26,Yogurt Fresa 200ml,Lacteos,3,2491.19
2025-01-27,Agua 600ml,Bebidas,8,2111.83
2025-01-27,Arroz 1kg,Despensa,8,4993.08
2025-01-27,Azucar 1kg,Despensa,2,4675.54
2025-01-27,Bebida Energetica 250ml,Bebidas,5,4503.06
2025-01-27,Cerveza Sixpack,Bebidas,2,14867.05
2025-01-27,Chitos 40g,Snacks,3,2845.99
2025-01-27,Chocolate 250g,Despensa,1,8388.67
2025-01-27,Detergente 500g,Aseo,1,7023.37
2025-01-27,Frijol 500g,Granos,4,5098.45
2025-01-27,Galletas Chocolate,Snacks,5,3499.49
2025-01-27,Gaseosa Cola 400ml,Bebidas,16,2762.88
2025-01-27,Gaseosa Manzana 400ml,Bebidas,10,2885.36
2025-01-27,Harina Trigo 1kg,Despensa,2,4347.74
2025-01-27,Huevos x30,Despensa,1,16598.37
2025-01-27,Jabon Barra,Aseo,2,3113.28
2025-01-27,Jugo Mango 300ml,Bebidas,5,3255.15
2025-01-27,Leche Entera 900ml,Lacteos,6,4465.34
2025-01-27,Lenteja 500g,Granos,3,4817.96
2025-01-27,Mani 50g,Snacks,8,2935.68
2025-01-27,Pan Blandito x5,Panaderia,4,2903.49
2025-01-27,Pan Tajado 500g,Panaderia,5,5725.82
2025-01-27,Papas 30g,Snacks,11,2615.46
2025-01-27,Papel Higienico x4,Aseo,1,9503.21
2025-01-27,Queso Campesino 250g,Lacteos,1,7493.32
2025-01-27,Sal 500g,Despensa,2,1897.87
2025-01-27,Yogurt Fresa 200ml,Lacteos,6,2751.55
2025-01-28,Aceite 1L,Despensa,1,14862.33
2025-01-28,Agua 600ml,Bebidas,11,2221.39
2025-01-28,Arroz 1kg,Despensa,4,3929.74
2025-01-28,Azucar 1kg,Despensa,1,4506.6
2025-01-28,Bebida Energetica 250ml,Bebidas,2,4495.57
2025-01-28,Cafe Molido 250g,Despensa,1,7705.73
2025-01-28,Cerveza Sixpack,Bebidas,1,14049.78
2025-01-28,Chitos 40g,Snacks,11,2628.52
2025-01-28,Chocolate 250g,Despensa,2,8764.46
2025-01-28,Frijol 500g,Granos,1,4965.79
2025-01-28,Galletas Chocolate,Snacks,3,3691.71
2025-01-28,Gaseosa Cola 400ml,Bebidas,14,3075.04
2025-01-28,Gaseosa Manzana 400ml,Bebidas,8,2862.62
2025-01-28,Huevos x30,Despensa,4,16977.43
2025-01-28,Jabon Barra,Aseo,1,3296.68
2025-01-28,Jugo Mango 300ml,Bebidas,4,3375.16
2025-01-28,Leche Entera 900ml,Lacteos,5,4154.42
2025-01-28,Lenteja 500g,Granos,4,4900.81
2025-01-28,Mani 50g,Snacks,4,2892.76
2025-01-28,Pan Blandito x5,Panaderia,6,3375.61
2025-01-28,Pan Tajado 500g,Panaderia,7,6075.31
2025-01-28,Papas 30g,Snacks,17,2292.27
2025-01-28,Papel Higienico x4,Aseo,1,9420.94
2025-01-28,Queso Campesino 250g,Lacteos,4,7713.15
2025-01-28,Sal 500g,Despensa,3,1957.88
2025-01-28,Yogurt Fresa 200ml,Lacteos,5,2237.22
2025-01-29,Aceite 1L,Despensa,1,14888.07
2025-01-29,Agua 600ml,Bebidas,8,2106.75
2025-01-29,Arroz 1kg,Despensa,4,4504.66
2025-01-29,Azucar 1kg,Despensa,3,4753.49
2025-01-29,Bebida Energetica 250ml,Bebidas,5,4328.39
2025-01-29,Cafe Molido 250g,Despensa,3,9405.52
